discriminant	field	max_head_degree	head_words
-689912543	3	8	10
-690020164	3	8	12
-690162904	3	7	12
-690328543	3	8	12
-690409451	3	8	10
-690499963	3	8	12
-690548695	3	8	12
-690715880	3	6	10
-690803295	3	8	11
-690848979	3	6	10
-691131607	3	8	12
-691156708	9	7	12
-691205531	3	8	10
-691316852	3	6	10
-691446451	3	8	10
-691566011	3	6	10
-691578403	3	8	13
-691581540	3	8	13
-691595795	3	7	9
-691617988	3	6	10
-691652103	3	8	13
-691681307	3	7	9
-691751395	3	6	10
-691913711	3	6	10
-692001448	3	7	11
-692119903	3	6	10
-692395215	3	8	12
-692672311	3	8	13
-692810783	3	8	12
-692861188	3	8	12
-692970415	3	8	12
-693002263	3	8	14
-693113844	3	7	11
-693265231	3	9	14
-693275368	3	7	12
-693293035	3	8	10
-693296383	3	8	12
-693558751	3	8	10
-693560324	3	8	12
-693727607	3	6	10
-693754547	3	8	12
-693814963	3	6	10
-693965815	3	8	12
-693990503	9	6	9
-694041503	3	11	19
-694123583	3	8	12
-694282831	3	8	11
-694408395	9	8	10
-694497992	3	8	13
-694541103	3	8	13
-694562708	3	8	13
-694580995	3	7	11
-694595256	3	8	13
-694642459	3	8	12
-694848163	3	8	13
-695034260	3	8	10
-695087855	3	8	12
-695337323	3	6	10
-695386687	3	5	9
-695413651	3	6	10
-695429188	3	6	10
-695496856	3	8	10
-695508323	3	8	10
-695746567	9	7	12
-695842564	729	8	12
-695990499	3	6	10
-696042856	27	8	12
-696172223	3	6	10
-696206191	3	8	12
-696328692	3	6	10
-696358920	3	6	9
-696629803	27	7	12
-696918567	3	8	12
-696944616	3	6	10
-696979579	9	8	13
-697187291	3	8	12
-697224863	3	8	10
-697378756	3	7	12
-697486655	3	6	10
-697499720	3	8	10
-697637191	3	6	10
-697789252	3	7	11
-697941703	3	6	10
-698035012	3	8	12
-698344187	3	8	11
-698680344	3	8	12
-698742248	3	6	10
-699102731	3	8	13
-699107503	3	8	10
-699252619	3	6	10
-699383787	3	8	13
-699409587	3	6	10
-699435599	3	6	9
-699455843	3	7	11
-699560087	3	8	11
-699610479	3	8	12
-699639112	3	7	9
-699692503	3	7	10
-699722659	3	7	12
-699750319	3	7	11
-699902871	3	8	12
-699934408	243	8	12
-700031044	3	8	12
-700057507	3	8	10
-700080311	3	8	11
-700192491	3	5	5
-700200815	3	8	10
-700330607	3	8	12
-700379835	3	5	9
-700442351	3	5	9
-700466567	3	7	12
-700509080	3	8	10
-700623971	3	8	12
-700634127	3	9	11
-700774696	3	6	10
-700979860	3	8	11
-701278727	3	8	13
-701289707	3	10	19
-701485879	9	6	9
-701586136	3	6	10
-701633743	3	6	9
-701700379	3	7	12
-701828788	3	6	10
-701845107	3	7	9
-701857992	3	8	10
-701864776	3	7	12
-701883771	3	7	12
-701913496	3	6	10
-701963755	3	6	11
-702063947	3	8	13
-702103924	3	9	16
-702175719	3	7	12
-702344248	3	8	14
-702378728	3	9	13
-702379963	3	8	10
-702499832	3	10	17
-702502395	3	6	10
-702758563	3	7	11
-702836283	27	8	12
-702851476	3	7	9
-702872264	3	7	12
-702938920	27	8	12
-703075015	3	6	10
-703077743	3	8	15
-703189444	3	7	11
-703297511	3	7	11
-703340148	3	8	13
-703385967	3	8	12
-703391528	3	6	10
-703449735	3	8	13
-703667723	3	7	11
-703701659	3	8	13
-703754035	3	8	11
-703775071	3	8	10
-704097011	9	8	12
-704162535	3	7	11
-704169931	3	5	9
-704247791	3	8	12
-704303428	3	8	12
-704566011	9	7	12
-704733151	3	8	13
-704808132	3	11	18
-704863592	3	8	10
-704920155	3	8	12
-704923048	3	7	12
-705180647	3	6	10
-705229883	3	8	10
-705324280	3	8	12
-705332383	3	7	9
-705335695	3	8	13
-705466247	3	8	12
-705922207	3	6	10
-705960931	3	8	12
-705989348	3	7	11
-706110763	3	4	5
-706149987	3	5	5
-706150927	3	8	12
-706159220	3	8	13
-706318855	3	11	18
-706359268	3	10	14
-706433863	9	8	12
-706477944	3	8	12
-706674211	9	7	12
-706726187	3	8	12
-706960264	3	6	10
-706981295	3	6	10
-707017587	3	8	12
-707077444	3	8	10
-707317907	3	7	9
-707351191	3	7	9
-707536639	3	6	10
-707562536	3	8	10
-707619480	81	8	12
-707678143	3	8	10
-707791156	3	6	9
-707819019	3	11	17
-707845819	3	7	11
-707899883	3	8	12
-707986491	3	9	16
-708001583	3	8	13
-708070631	3	7	12
-708274916	3	6	10
-708301463	3	8	12
-708353795	3	8	12
-708382167	3	6	10
-708392395	3	8	12
-708591047	3	8	13
-708664055	3	7	11
-708804008	3	6	10
-708899459	9	9	13
-708912728	3	8	10
-708914612	3	7	11
-709176259	81	8	12
-709299384	3	8	10
-709328431	3	8	10
-709485871	3	10	16
-709539099	3	8	13
-709683828	3	5	9
-709701256	3	9	15
-709788779	3	7	12
-709817503	3	6	10
-709920323	3	7	12
-710055319	3	7	12
-710180391	3	8	10
-710182483	3	7	11
-710240360	3	8	12
-710254596	3	8	10
-710280820	9	8	12
-710386007	3	8	14
-710401759	3	9	16
-710430663	3	6	10
-710505427	3	6	9
-710677371	3	8	13
-710901859	3	7	12
-710940695	3	8	10
-710954067	3	6	10
-710961591	3	8	10
-711060328	3	8	12
-711100868	3	8	12
-711408404	3	7	12
-711429591	3	6	9
-711592980	3	6	10
-711603559	3	5	6
-711695119	3	9	15
-711729115	3	8	13
-711813176	729	8	12
-711863903	3	8	15
-711984635	3	8	13
-712004383	3	8	10
-712055003	3	8	12
-712120868	3	6	10
-712517251	3	6	10
-712525963	3	11	17
-712564420	3	7	10
-712575419	729	8	12
-712654980	3	7	12
-712661147	3	8	10
-712752763	3	6	10
-712755863	3	9	13
-712772836	3	7	9
-712818456	3	8	12
-712882447	3	6	10
-713133527	27	8	10
-713142488	3	8	11
-713151060	3	8	17
-713254331	3	8	13
-713442551	3	7	7
-713456331	3	10	18
-713548171	3	7	11
-713596803	3	6	10
-713603316	3	6	9
-713638135	3	8	12
-713663835	3	6	10
-713745268	3	6	10
-713774571	3	8	13
-713814235	3	8	13
-713869463	3	5	9
-713908376	3	8	10
-714223615	3	6	9
-714251112	3	8	12
-714305204	3	6	10
-714338036	9	8	10
-714363320	3	6	9
-714512004	3	8	11
-714547247	3	6	9
-714686515	3	6	10
-714839092	3	8	13
-715131956	3	8	12
-715458423	3	7	11
-715612328	3	8	13
-715858159	3	7	10
-715870084	3	8	12
-716088279	9	7	12
-716247091	3	9	13
-716408340	3	8	14
-716450452	3	6	9
-716472827	3	6	9
-716594811	3	6	10
-716654303	3	8	10
-716714735	81	8	12
-716826287	3	5	6
-716876655	3	8	13
-717088091	3	8	12
-717101336	3	8	13
-717101439	3	8	12
-717203924	9	8	13
-717391599	3	8	13
-717426299	3	7	11
-717605576	3	8	10
-717614376	3	8	13
-718024819	3	6	10
-718043428	3	10	14
-718136692	3	6	10
-718158088	27	8	12
-718340651	3	8	13
-718470804	3	6	10
-718520483	3	6	10
-718558667	27	7	12
-718572356	3	8	13
-718631359	3	6	10
-718701459	3	6	9
-718808959	3	8	10
-718869988	3	6	10
-718974763	9	7	12
-719017655	3	8	10
-719053599	3	7	11
-719123263	3	8	12
-719154103	3	6	9
-719169899	3	8	12
-719229247	3	7	11
-719251487	243	8	12
-719363455	3	8	13
-719389759	9	7	12
-719429624	3	6	8
-719508248	243	8	12
-719583892	3	8	13
-719600632	3	8	13
-719607415	3	8	10
-719708596	9	8	12
-719858715	3	11	19
-719927139	3	8	10
-719985191	3	8	12
-720174731	9	7	12
-720185124	3	7	12
-720229031	3	6	9
-720278983	3	9	13
-720286955	3	8	12
-720308168	3	8	12
-720435487	3	8	11
-720540763	3	8	12
-720806104	3	4	4
-720807915	3	7	12
-721045704	3	7	11
-721050407	3	8	14
-721139064	3	6	10
-721287167	3	8	12
-721303487	3	8	13
-721304587	3	6	9
-721466468	3	6	10
-721489999	3	7	11
-721500968	3	7	12
-721705380	3	5	9
-722187240	3	8	13
-722256344	9	8	12
-722274095	3	6	10
-722374879	3	8	13
-722660203	3	8	13
-722903876	9	8	12
-722954383	3	7	11
-723058627	9	6	10
-723365507	3	7	12
-723404280	3	7	11
-723523940	3	9	13
-723573060	3	7	11
-723619759	3	8	11
-723630039	9	5	6
-723661860	3	7	12
-723723567	3	7	11
-723736056	3	6	10
-723876691	3	6	10
-723905771	3	7	10
-723960136	3	7	11
-724125192	3	6	10
-724164199	3	8	10
-724330087	3	8	10
-724439976	3	8	12
-724544255	3	6	10
-724611671	3	7	7
-724660532	3	6	10
-724754543	3	8	13
-724766920	3	8	13
-724872163	81	8	12
-725053720	3	6	9
-725454548	3	7	10
-725516171	3	8	12
-725743003	3	8	10
-725782820	3	8	12
-725833579	3	8	12
-725856799	3	8	13
-725872703	3	8	10
-725887624	3	8	10
-726019480	3	7	12
-726191608	3	8	10
-726194431	3	8	10
-726338724	3	7	10
-726447467	3	8	13
-726593347	3	7	12
-726780999	3	6	9
-726802547	3	8	14
-726959327	3	6	9
-726963668	3	6	10
-726985508	3	8	17
-726998747	3	8	14
-727127411	3	8	12
-727409491	3	5	8
-727439236	3	7	12
-727560311	3	9	18
-727578559	3	8	10
-727628663	3	8	12
-727647880	3	6	11
-727657368	3	8	14
-727819703	3	6	10
-727865396	3	8	10
-727903508	9	8	12
-727918564	3	8	12
-727923032	3	6	10
-728004116	3	8	10
-728081167	3	6	10
-728151463	3	7	11
-728196388	3	8	12
-728218039	3	6	10
-728449067	3	6	10
-728580536	9	8	12
-728656771	3	7	11
-728782763	3	8	12
-728797163	3	7	7
-728900708	3	7	11
-729013940	3	8	12
-729050027	729	8	12
-729076772	3	8	12
-729234363	3	8	13
-729253407	27	8	12
-729506627	3	6	10
-729691903	3	8	12
-729753271	3	11	20
-729803396	9	7	12
-729986727	9	8	10
-730072499	3	6	10
-730090111	9	8	12
-730099211	3	8	11
-730148696	3	7	11
-730162547	3	8	14
-730284216	729	8	12
-730369615	3	8	12
-730523103	3	6	10
-730721572	3	8	12
-730724647	3	8	10
-730789832	3	10	15
-730793911	9	9	15
-730818363	9	7	12
-730820471	3	8	12
-730921651	3	8	12
-730938043	3	7	11
-731132951	3	8	10
-731382151	3	5	5
-731445855	3	8	10
-731640603	3	6	10
-731696671	3	11	18
-731766415	3	8	14
-731935704	3	8	12
-732014923	3	8	13
-732022168	3	6	9
-732060408	3	8	13
-732089908	3	9	15
-732117227	3	6	10
-732185679	3	8	12
-732216856	9	8	12
-732290852	3	8	11
-732476695	729	8	12
-732499959	3	7	10
-732737927	3	6	10
-732739667	3	8	13
-732741987	3	8	10
-732936703	3	8	13
-732976591	3	6	10
-732984567	3	8	12
-733054952	3	8	12
-733102152	3	6	10
-733285491	3	7	9
-733352584	3	8	13
-733355967	3	8	10
-733387099	3	8	10
-733461983	3	8	12
-733531668	3	8	14
-733735463	3	8	10
-733776996	9	8	12
-733806852	3	6	10
-734172164	81	8	12
-734236307	3	6	10
-734255195	3	7	9
-734314363	3	6	9
-734331863	9	8	12
-734336419	3	8	12
-734351939	3	8	13
-734430091	3	6	10
-734433383	3	9	13
-734453743	3	6	10
-734462776	3	5	6
-734697128	3	8	10
-734725931	3	6	10
-734862596	243	8	12
-734881935	3	7	10
-734908040	3	8	14
-735008995	3	6	10
-735068283	3	7	11
-735085112	3	7	11
-735110619	3	8	13
-735158063	3	6	9
-735190004	3	7	11
-735233063	3	8	10
-735352340	3	8	11
-735438232	3	8	13
-735797407	3	6	9
-735877067	3	6	10
-735881768	3	6	10
-735919539	3	8	12
-735977123	3	8	12
-736041428	3	6	10
-736043051	3	8	11
-736055035	3	7	12
-736055447	3	8	10
-736084612	3	6	9
-736155944	3	8	12
-736313027	3	8	13
-736321747	3	5	5
-736479347	3	8	12
-736521055	3	8	13
-736529127	3	6	9
-736541135	3	8	13
-736627447	3	8	12
-736681252	3	7	12
-736763383	9	9	13
-736810223	3	8	13
-736828495	3	8	12
-737096152	3	8	10
-737144323	3	8	10
-737221731	3	6	10
-737313656	27	8	12
-737323192	3	7	12
-737358511	3	7	10
-737450804	3	8	12
-737585767	3	8	12
-737749563	3	8	13
-737777732	3	7	11
-737782548	3	8	12
-737948804	3	5	6
-737953995	81	8	12
-738064839	3	8	10
-738175835	3	5	7
-738198616	3	6	10
-738231571	3	8	13
-738284315	3	7	11
-738297143	3	6	9
-738418099	3	8	13
-738503035	3	6	10
-738521396	3	11	18
-738703220	3	8	10
-738967351	3	7	12
-739063459	3	7	10
-739452199	3	8	12
-739523255	3	8	12
-739585335	3	6	9
-739653972	3	6	9
-739781871	3	8	13
-739897752	3	8	12
-739922952	2187	8	12
-740008011	3	6	10
-740038660	81	8	12
-740115967	3	6	10
-740116751	6561	8	12
-740144723	3	8	10
-740195512	3	8	13
-740200008	3	8	10
-740208491	9	5	6
-740231047	3	7	11
-740311899	3	8	12
-740401163	3	9	13
-740601139	3	8	12
-740807447	3	8	11
-740816863	3	8	12
-740828692	3	7	11
-740871367	3	7	12
-740975779	3	8	12
-741105823	3	6	10
-741242760	3	8	10
-741274959	3	5	5
-741446931	3	7	12
-741528167	27	7	12
-741575039	3	6	10
-741802279	3	8	13
-741902468	3	7	12
-742002328	3	8	10
-742075268	3	9	13
-742119519	3	8	12
-742252312	9	7	12
-742361587	3	7	12
-742514971	3	8	10
-742758328	9	7	12
-742932187	3	9	13
-742964899	3	6	10
-743061111	9	8	12
-743122195	9	7	12
-743202743	3	7	12
-743320419	3	8	12
-743417736	3	7	11
-743563172	3	8	12
-743650035	3	8	10
-743661887	3	8	11
-743724168	3	8	13
-743747647	3	8	10
-743778903	3	8	15
-743803831	3	9	13
-743834312	3	6	10
-743899479	3	6	10
-743924843	3	8	13
-743981743	3	7	11
-744058551	3	6	10
-744265940	3	5	9
-744367407	3	5	6
-744601028	3	8	10
-744906783	3	8	10
-744909419	3	10	18
-745039064	3	5	5
-745044091	3	8	13
-745083668	3	8	12
-745273043	9	7	12
-745395347	3	8	11
-745511951	3	8	12
-745702388	3	7	11
-745845791	3	8	13
-745855015	3	8	12
-745874007	3	8	12
-745972583	3	7	12
-746009923	3	8	13
-746048708	3	8	13
-746131171	3	8	13
-746254415	3	6	10
-746306331	3	7	12
-746383567	3	8	14
-746460647	3	9	15
-746493256	3	8	10
-746575619	3	7	11
-746579371	3	5	6
-746703507	9	8	12
-746736411	81	8	12
-746752479	3	8	12
-746850695	3	7	12
-746870312	3	6	10
-747284615	3	8	12
-747328847	3	7	11
-747342931	3	10	16
-747399659	3	8	11
-747413131	3	8	12
-747494527	3	7	10
-747562703	3	8	10
-747571723	3	8	12
-747672452	3	7	11
-747725267	3	8	13
-747965323	3	7	12
-748282027	3	10	18
-748306967	3	8	12
-748344827	3	6	10
-748467863	3	7	12
-748539223	3	6	9
-748577147	3	6	10
-748673844	3	6	9
-748679459	3	6	10
-748841871	3	8	11
-748910623	3	6	10
-748932983	3	8	12
-749005592	3	7	12
-749036792	3	7	12
-749083684	3	8	10
-749115160	3	6	11
-749189716	3	8	10
-749194891	3	9	13
-749196760	3	8	10
-749199272	3	7	10
-749218739	3	8	12
-749240879	3	8	10
-749328868	3	8	14
-749353415	3	6	9
-749538212	3	7	12
-749540035	3	8	12
-749673683	3	6	8
-749812231	3	6	10
-749842739	3	8	12
-749994419	3	7	11
-750032807	3	8	10
-750229819	3	10	18
-750352251	3	8	10
-750377307	3	8	10
-750434948	3	8	13
-750535959	3	8	12
-750541391	3	8	13
-750617063	3	8	12
-750636111	81	8	12
-750768531	3	7	9
-750837131	3	8	13
-750839707	3	7	11
-750967187	3	8	14
-750996404	3	6	10
-751028763	3	8	12
-751060447	3	8	10
-751136104	3	8	13
-751196183	3	6	10
-751312196	3	7	10
-751454939	3	8	10
-751502995	9	9	15
-751523687	3	8	10
-751863727	3	10	16
-751994340	27	8	12
-752043351	3	8	10
-752057423	3	8	10
-752077139	3	6	10
-752295279	3	8	12
-752397495	3	8	12
-752539988	27	8	12
-752587647	3	7	12
-752690635	3	6	10
-752855219	3	8	12
-752961019	3	8	17
-753005495	3	7	12
-753022519	3	9	13
-753058344	729	8	12
-753204559	3	8	10
-753358783	3	6	10
-753826619	81	8	12
-753911395	3	9	16
-754047123	3	7	11
-754220355	3	5	6
-754270663	3	8	12
-754389124	3	8	12
-754439199	3	6	9
-754444427	3	6	10
-754453923	3	7	12
-754498884	3	6	10
-754916307	3	6	10
-755035319	3	6	10
-755038484	3	7	11
-755041155	3	5	6
-755061143	3	8	10
-755063060	3	7	12
-755223880	3	8	12
-755399455	243	8	12
-755451211	3	8	12
-755579939	3	6	10
-755614936	3	7	12
-755666888	3	8	10
-755799695	3	9	17
-755807979	3	8	11
-755892088	3	7	12
-755902235	3	8	12
-755943236	3	8	10
-755988815	3	6	10
-756069847	3	8	10
-756113651	3	11	14
-756142072	3	8	10
-756148840	9	8	13
-756246516	3	8	12
-756453887	3	8	12
-756708267	3	6	10
-756793279	3	8	12
-757049444	81	8	12
-757072995	3	7	12
-757102271	81	7	12
-757107031	27	8	12
-757157779	3	8	12
-757212619	3	8	13
-757255667	3	7	11
-757495571	3	6	10
-757585763	27	8	12
-757650799	3	8	10
-757656587	3	7	12
-757722952	3	6	10
-757786488	3	8	10
-757787711	243	8	12
-757829188	3	6	10
-757881067	3	8	10
-757889239	3	5	5
-757945023	3	7	7
-758012968	3	7	12
-758063887	3	6	10
-758181188	3	6	10
-758189959	3	6	10
-758208904	3	11	16
-758289871	3	7	11
-758397815	3	7	11
-758416391	3	10	12
-758419476	3	8	12
-758570120	3	7	12
-758589815	3	6	11
-758593187	3	8	12
-758910943	3	8	10
-758976807	3	6	10
-759027595	3	8	10
-759075871	3	6	9
-759360935	3	8	10
-759559352	3	6	10
-759698468	3	8	15
-759827407	9	7	12
-759843571	81	8	12
-759989823	729	8	12
-760028468	3	6	10
-760322887	3	7	12
-760404068	9	8	13
-760474740	3	8	14
-760480843	3	8	12
-760556344	9	8	12
-760620299	3	9	14
-760625263	3	6	10
-760760104	9	8	12
-760772983	3	8	12
-760823947	3	6	9
-760855039	3	7	12
-760902959	3	8	13
-760908020	3	6	10
-761121815	3	7	12
-761163879	3	8	12
-761222527	3	6	10
-761224363	3	8	10
-761655723	3	7	11
-761983383	3	7	10
-761994120	3	8	10
-762051140	3	6	9
-762052035	3	6	10
-762346564	3	7	11
-762407083	3	8	15
-762550676	9	7	12
-762710419	3	8	13
-762717255	3	7	10
-762840484	3	8	14
-762913556	3	7	12
-762988520	27	8	12
-763035131	3	8	12
-763045315	3	8	10
-763075063	3	10	16
-763227487	3	8	10
-763353028	81	8	12
-763730887	3	6	10
-763788403	3	8	10
-763866872	3	8	13
-763982879	3	5	6
-764239759	3	6	10
-764373160	3	7	12
-764464143	3	8	10
-764516068	3	8	10
-764540015	3	8	12
-764543528	3	7	12
-764569531	3	10	18
-764726948	3	8	10
-764735979	3	8	12
-764968863	3	7	7
-764973467	3	5	9
-765145743	3	7	12
-765238328	3	9	13
-765480359	3	8	10
-765561603	3	7	12
-765790251	3	7	11
-766092511	3	6	9
-766120571	3	7	12
-766132411	3	8	13
-766247111	3	8	10
-766309567	3	8	13
-766535899	3	8	10
-766655747	3	8	12
-766855555	27	8	12
-766879060	3	7	11
-766949791	9	8	12
-767004760	3	8	12
-767051707	3	11	15
-767132904	3	8	13
-767134799	3	6	10
-767159715	3	7	12
-767301828	3	8	12
-767332147	3	8	12
-767393736	3	6	10
-767471167	3	7	12
-767490148	3	8	10
-767633924	3	8	10
-767818596	3	8	12
-767879332	3	8	10
-767928983	3	8	12
-767937047	729	8	12
-768007464	3	7	12
-768046791	3	8	12
-768048455	3	8	12
-768051944	3	8	12
-768062872	3	6	10
-768131620	3	6	10
-768219963	3	7	11
-768260867	3	7	11
-768270883	3	11	22
-768400595	3	8	13
-768409003	3	8	13
-768666791	3	7	12
-768754139	3	8	13
-768898276	3	6	9
-768917351	3	8	12
-768922664	3	7	12
-768979855	3	8	10
-768997396	3	8	11
-769125435	27	8	12
-769165215	243	8	12
-769219691	3	8	12
-769229508	3	8	13
-769258664	3	8	10
-769381531	3	6	10
-769467144	3	8	13
-769725204	3	8	10
-769739720	3	8	14
-769772731	3	6	10
-769813048	3	7	9
-769905559	3	7	12
-769977959	3	6	10
-770032424	9	6	10
-770062024	3	10	16
-770063636	3	6	10
-770227688	3	8	14
-770240051	3	8	10
-770324935	3	8	10
-770370488	3	8	13
-770425444	3	6	10
-770614527	3	8	12
-770689555	3	7	12
-770819972	27	8	12
-770872328	3	8	13
-771282071	9	7	12
-771608427	9	9	13
-771608712	81	8	12
-771611092	3	7	11
-771780212	3	6	10
-771869883	3	8	12
-771970360	3	11	17
-772048031	3	7	12
-772204344	3	6	10
-772238760	3	7	11
-772274911	3	7	11
-772319551	3	8	10
-772386583	3	8	13
-772520127	3	6	10
-772593047	3	6	10
-772681143	3	8	13
-772845364	3	8	12
-773086708	729	8	12
-773224787	3	8	12
-773811579	3	10	20
-773877811	3	8	13
-773957379	3	7	12
-774018515	3	7	12
-774274711	3	8	10
-774325528	3	6	10
-774536899	3	8	10
-774569939	9	7	12
-774581735	3	8	10
-774586788	3	8	10
-774608664	3	8	10
-774662840	3	9	12
-774757288	9	6	10
-774918952	3	8	13
-775023220	9	7	12
-775065587	3	6	10
-775098532	3	6	11
-775129688	9	7	12
-775223764	3	8	13
-775255144	3	8	14
-775273199	9	8	12
-775274035	3	8	13
-775533587	9	9	15
-775725688	3	8	12
-775762168	3	11	17
-775772632	3	8	12
-775805863	3	8	17
-775909787	3	8	12
-776036599	3	8	12
-776046579	3	7	11
-776203123	3	7	9
-776489576	9	9	15
-776501704	3	6	9
-776640579	3	7	10
-776667099	3	8	13
-776677371	3	6	10
-776703784	3	8	13
-776733407	3	6	10
-777111915	3	8	10
-777152399	3	7	12
-777296531	3	6	10
-777332296	3	8	13
-777354099	3	7	12
-777463179	3	6	10
-777467176	9	8	12
-777510920	3	7	11
-777574411	3	8	11
-777598807	3	8	10
-777606059	3	6	10
-777726347	3	9	13
-777758207	3	6	10
-777823079	3	8	13
-777993863	3	6	10
-778136820	3	8	13
-778236847	3	8	10
-778272411	3	6	10
-778337895	3	7	9
-778396024	3	7	9
-778433063	3	6	10
-778622532	6561	8	12
-778656376	3	7	12
-778724116	3	8	10
-778821143	3	5	6
-778829156	3	8	13
-778860163	3	6	10
-779285335	3	8	10
-779512219	3	8	10
-779833096	9	7	12
-779875819	3	8	12
-779880772	3	6	10
-779893403	243	8	12
-779948776	3	6	10
-780013451	9	8	12
-780024199	3	8	13
-780090436	3	7	9
-780375279	3	8	12
-780434463	3	7	12
-780446728	9	9	13
-780458631	3	10	16
-780463640	3	7	12
-780465327	3	7	12
-780591715	3	8	10
-780605967	3	8	10
-780761035	3	8	13
-780813231	9	8	14
-780949380	3	8	13
-781093451	3	5	9
-781127603	3	6	10
-781178147	3	6	10
-781204771	9	8	12
-781237811	3	6	10
-781380455	3	10	18
-781680979	9	6	10
-781775095	27	8	12
-781981171	3	8	12
-782151295	3	8	12
-782198903	9	8	12
-782206547	3	6	10
-782215172	3	7	12
-782322404	3	8	12
-782340536	3	7	13
-782358296	3	8	10
-782447335	3	6	10
-782677879	3	6	10
-782712727	3	7	11
-782948292	3	6	9
-782995624	3	6	10
-783061732	9	8	13
-783171563	3	7	12
-783191679	27	8	12
-783323519	3	8	13
-783499892	3	8	15
-783526904	3	8	12
-783738776	3	7	12
-783818859	3	8	12
-783838331	3	8	10
-783840515	3	7	9
-783887752	3	8	15
-784069463	3	6	10
-784173935	3	7	11
-784206343	3	6	10
-784218235	3	8	13
-784349647	3	6	10
-784491791	3	7	12
-784556687	3	9	13
-784805480	3	7	12
-784953787	3	8	11
-784989683	3	8	10
-785123384	3	6	9
-785158984	9	8	12
-785178599	3	6	10
-785208315	3	8	12
-785217623	3	6	9
-785269527	3	6	9
-785444567	3	6	10
-785445096	3	6	9
-785634664	3	7	11
-785650655	3	8	10
-785698987	3	8	10
-785699448	3	8	14
-785803335	3	8	10
-785808327	3	8	13
-785827195	3	8	12
-785873383	3	7	9
-785908847	3	6	9
-785916628	3	7	11
-785960107	3	6	10
-785986664	3	8	12
-786075364	3	9	13
-786149699	3	8	10
-786255684	3	6	10
-786596232	3	6	10
-786605591	3	8	14
-786840259	3	8	10
-786864648	3	8	12
-786922456	3	7	12
-786952543	3	8	10
-787027992	3	5	5
-787059655	3	10	15
-787200964	3	8	12
-787257220	3	8	10
-787265995	3	8	12
-787326783	3	7	12
-787352408	3	6	10
-787373527	3	8	13
-787469412	3	8	10
-787477587	3	9	13
-787635876	3	8	10
-787912203	9	9	13
-788000644	3	4	5
-788041195	9	8	12
-788243411	3	8	14
-788252856	9	8	13
-788273911	3	7	11
-788333919	3	8	12
-788385172	3	8	11
-788407880	243	8	12
-788504948	3	6	9
-788514943	3	8	13
-788530151	9	8	12
-788574587	9	7	12
-788640356	3	8	12
-788831236	9	8	12
-789070980	3	9	15
-789119403	3	8	13
-789196456	3	5	9
-789363271	3	7	11
-789427295	3	7	9
-789614179	3	7	12
-789649204	3	6	9
-789654424	3	8	12
-789680507	3	11	16
-789732591	3	8	11
-789744287	9	8	10
-790336376	27	8	12
-790378779	3	6	10
-790422663	3	8	12
-790434195	3	8	10
-790457347	3	8	10
-790461507	3	9	13
-790531591	3	7	9
-790579695	3	8	10
-790735943	9	6	9
-791065336	3	5	5
-791071679	3	8	10
-791078039	3	8	13
-791106536	81	7	12
-791207092	3	5	9
-791266907	3	7	12
-791273783	3	10	19
-791336607	9	9	13
-791346259	3	7	12
-791430607	3	8	11
-791525039	3	6	10
-791657188	9	6	10
-791713967	3	7	12
-791718483	3	8	10
-791720527	3	8	10
-791737795	3	7	12
-791822984	3	8	13
-791847087	3	7	11
-792162539	3	8	10
-792339187	3	8	13
-792479931	3	6	10
-792534035	9	8	12
-792556547	3	6	10
-792581855	3	8	12
-792592387	3	5	6
-792680863	3	6	10
-792811063	3	8	14
-792839336	3	7	11
-792868607	3	10	15
-792948356	3	8	12
-793037095	3	6	9
-793212776	3	6	10
-793231707	3	8	11
-793237487	3	7	11
-793375591	3	8	10
-793424244	3	6	10
-793487507	3	7	10
-793543124	3	6	10
-794122807	3	7	11
-794127119	3	8	12
-794228515	3	8	13
-794362676	3	8	11
-794481672	9	9	13
-795127672	729	8	12
-795306068	3	8	11
-795444904	9	6	10
-795629191	3	6	10
-795663119	3	6	9
-795696855	27	8	12
-795830955	3	8	13
-795842383	3	8	12
-795865403	3	7	10
-795943239	3	8	13
-795958568	3	6	10
-796240091	3	6	10
-796266751	3	8	10
-796342712	3	8	10
-796345711	3	8	12
-796424855	3	11	16
-796574399	9	8	12
-796587112	3	8	12
-796650067	3	6	9
-796681652	3	8	13
-796755347	3	7	12
-796771496	9	8	12
-796841907	3	8	10
-796921624	3	7	12
-797118115	3	8	11
-797208279	9	8	13
-797211191	3	6	10
-797338859	9	7	12
-797361627	3	8	10
